Week,Home,Cmp,Att,Yds,1D,IAY,CAY,YAC,Drops,BadTh,Sk,Bltz,Hrry,Hits,Scrm,ScrambleYds,Att,Yds,1D,YBC,YAC,BrkTkl,Tgt,Rec,Yds,1D,YBC,YAC,BrkTkl,Drop,Int,Tgt,Cmp,Yds,TD,Rat,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,total.DADOT
9.0,0.0,17.0,24.0,179.0,9.0,113.0,62.0,117.0,1.0,2.0,8.0,7.0,6.0,2.0,2.0,6.0,23.0,102.0,5.0,46.0,56.0,1.0,21.0,17.0,179.0,9.0,62.0,117.0,0.0,1.0,0.0,19.0,16.0,194.0,3.0,834.0999999999999,77.0,117.0,8.0,0.0,1.0,0.0,1.0,39.0,9.0,126.0
1.0,1.0,22.0,26.0,259.0,11.0,214.0,151.0,108.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,3.0,28.0,98.0,8.0,58.0,40.0,2.0,26.0,22.0,259.0,11.0,151.0,108.0,3.0,0.0,0.0,37.0,27.0,384.0,1.0,1222.3,249.0,135.0,3.0,1.0,1.0,3.0,5.0,55.0,7.0,348.9
10.0,1.0,21.0,31.0,218.0,12.0,183.0,101.0,117.0,0.0,7.0,3.0,5.0,6.0,2.0,1.0,4.0,21.0,78.0,3.0,31.0,47.0,1.0,30.0,21.0,218.0,12.0,101.0,117.0,1.0,0.0,3.0,31.0,17.0,207.0,2.0,622.9,142.0,65.0,4.0,0.0,2.0,5.0,9.0,61.0,11.0,396.8
11.0,1.0,25.0,29.0,292.0,12.0,186.0,164.0,128.0,0.0,2.0,3.0,9.0,9.0,2.0,2.0,4.0,34.0,113.0,7.0,48.0,65.0,3.0,28.0,25.0,292.0,12.0,164.0,128.0,1.0,0.0,1.0,29.0,13.0,115.0,0.0,458.30000000000007,64.0,51.0,12.0,14.0,1.0,5.0,20.0,42.0,6.0,193.7
12.0,0.0,19.0,34.0,147.0,8.0,200.0,47.0,100.0,3.0,5.0,1.0,12.0,5.0,3.0,1.0,11.0,22.0,68.0,2.0,35.0,33.0,2.0,33.0,19.0,147.0,8.0,47.0,100.0,1.0,3.0,0.0,26.0,19.0,362.0,1.0,750.0,141.0,221.0,13.0,4.0,0.0,1.0,5.0,55.0,6.0,238.2
13.0,0.0,20.0,30.0,222.0,11.0,170.0,93.0,129.0,0.0,3.0,2.0,8.0,11.0,0.0,2.0,7.0,25.0,122.0,8.0,73.0,49.0,2.0,27.0,20.0,222.0,11.0,93.0,129.0,3.0,0.0,0.0,27.0,16.0,189.0,1.0,695.1,87.0,102.0,7.0,10.0,1.0,1.0,12.0,33.0,3.0,221.9
14.0,1.0,25.0,34.0,262.0,13.0,247.0,144.0,118.0,0.0,5.0,2.0,7.0,5.0,1.0,2.0,17.0,24.0,97.0,7.0,32.0,65.0,0.0,30.0,25.0,262.0,13.0,144.0,118.0,2.0,0.0,1.0,27.0,21.0,391.0,3.0,1209.1999999999998,195.0,196.0,14.0,1.0,3.0,0.0,4.0,55.0,16.0,294.1
15.0,1.0,22.0,36.0,267.0,15.0,237.0,95.0,172.0,4.0,3.0,4.0,10.0,5.0,1.0,0.0,0.0,32.0,128.0,8.0,46.0,82.0,3.0,31.0,22.0,267.0,15.0,95.0,172.0,1.0,4.0,0.0,28.0,17.0,201.0,2.0,772.4,104.0,97.0,19.0,1.0,3.0,2.0,6.0,49.0,6.0,235.00000000000003
16.0,0.0,26.0,30.0,291.0,12.0,137.0,124.0,167.0,2.0,1.0,3.0,2.0,0.0,3.0,1.0,3.0,29.0,99.0,7.0,72.0,27.0,1.0,29.0,26.0,291.0,12.0,124.0,167.0,0.0,2.0,0.0,38.0,28.0,284.0,0.0,812.0,105.0,179.0,1.0,1.0,2.0,1.0,4.0,40.0,4.0,204.89999999999998
17.0,0.0,29.0,46.0,391.0,13.0,305.0,184.0,207.0,3.0,3.0,2.0,5.0,4.0,2.0,0.0,0.0,22.0,97.0,3.0,47.0,50.0,1.0,41.0,29.0,391.0,13.0,184.0,207.0,2.0,3.0,0.0,35.0,22.0,251.0,0.0,1022.2,166.0,85.0,7.0,6.0,3.0,2.0,12.0,48.0,10.0,324.8
2.0,1.0,23.0,38.0,198.0,12.0,252.0,79.0,119.0,2.0,7.0,3.0,10.0,2.0,2.0,2.0,18.0,19.0,129.0,5.0,49.0,80.0,0.0,37.0,23.0,198.0,12.0,79.0,119.0,2.0,2.0,0.0,44.0,30.0,477.0,5.0,1184.1999999999998,349.0,128.0,10.0,2.0,0.0,2.0,5.0,53.0,4.0,600.9
3.0,0.0,27.0,34.0,242.0,14.0,211.0,137.0,105.0,2.0,4.0,4.0,5.0,2.0,0.0,0.0,0.0,20.0,88.0,3.0,44.0,44.0,3.0,33.0,27.0,242.0,14.0,137.0,105.0,0.0,2.0,0.0,20.0,15.0,174.0,1.0,597.6,71.0,103.0,11.0,2.0,2.0,0.0,4.0,44.0,7.0,96.2
4.0,0.0,21.0,31.0,189.0,11.0,176.0,87.0,102.0,3.0,2.0,1.0,10.0,1.0,1.0,0.0,0.0,32.0,188.0,10.0,121.0,67.0,1.0,28.0,21.0,189.0,11.0,87.0,102.0,0.0,3.0,1.0,43.0,18.0,225.0,3.0,577.3000000000001,145.0,80.0,14.0,1.0,3.0,0.0,4.0,45.0,0.0,589.8
5.0,1.0,25.0,32.0,229.0,10.0,99.0,78.0,151.0,2.0,2.0,0.0,8.0,6.0,1.0,1.0,9.0,39.0,169.0,13.0,96.0,73.0,5.0,30.0,25.0,229.0,10.0,78.0,151.0,3.0,2.0,2.0,30.0,22.0,231.0,2.0,663.0,135.0,96.0,8.0,2.0,2.0,4.0,8.0,37.0,3.0,210.20000000000002
7.0,0.0,24.0,31.0,329.0,16.0,318.0,204.0,125.0,0.0,5.0,0.0,8.0,2.0,0.0,1.0,1.0,31.0,155.0,5.0,56.0,99.0,2.0,31.0,24.0,329.0,16.0,204.0,125.0,1.0,0.0,0.0,30.0,25.0,467.0,5.0,1141.1999999999998,250.0,217.0,13.0,4.0,2.0,1.0,7.0,46.0,5.0,300.4
8.0,0.0,18.0,30.0,285.0,10.0,278.0,102.0,183.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,23.0,93.0,5.0,42.0,51.0,2.0,30.0,18.0,285.0,10.0,102.0,183.0,4.0,2.0,0.0,53.0,37.0,374.0,4.0,917.2,228.0,146.0,6.0,3.0,1.0,3.0,7.0,63.0,14.0,357.5
9.0,1.0,20.0,31.0,289.0,14.0,263.0,180.0,109.0,2.0,3.0,1.0,3.0,6.0,1.0,0.0,0.0,36.0,171.0,10.0,92.0,79.0,3.0,27.0,20.0,289.0,14.0,180.0,109.0,0.0,2.0,1.0,41.0,26.0,404.0,3.0,707.8000000000001,267.0,137.0,9.0,6.0,1.0,2.0,9.0,51.0,6.0,499.1
