Year,Week,Home,Games Played,avg.Cmp,avg.Att,avg.Yds,avg.1D,avg.IAY,avg.CAY,avg.YAC,avg.Drops,avg.BadTh,avg.Sk,avg.Bltz,avg.Hrry,avg.Hits,avg.Scrm,avg.ScrambleYds,avg.Att.1,avg.Yds.1,avg.1D.1,avg.YBC,avg.YAC.1,avg.BrkTkl,avg.Tgt,avg.Rec,avg.Yds.2,avg.1D.2,avg.YBC.1,avg.YAC.2,avg.BrkTkl.1,avg.Drop,avg.Int,avg.Tgt.1,avg.Cmp.1,avg.Yds.3,avg.TD,avg.Air,avg.YAC.3,avg.Bltz.1,avg.Hrry.1,avg.QBKD,avg.Sk.1,avg.Prss,avg.Comb,avg.MTkl,avg.total.DADOT
2018.0,1.0,0.0,1.0,20.0,38.0,220.0,13.0,259.0,105.0,115.0,3.0,11.0,0.0,7.0,4.0,1.0,1.0,7.0,29.0,116.0,4.0,51.0,65.0,1.0,38.0,20.0,220.0,12.0,105.0,115.0,0.0,3.0,2.0,31.0,17.0,247.0,2.0,157.0,90.0,9.0,0.0,1.0,1.0,2.0,57.0,7.0,347.2999999999999
2018.0,2.0,1.0,2.0,17.5,30.0,205.5,10.0,190.5,83.5,122.0,2.0,7.0,0.5,10.0,3.0,1.0,0.5,3.5,31.5,108.0,5.5,37.0,71.0,3.0,29.5,17.5,205.5,9.5,83.5,122.0,2.5,2.0,1.5,32.0,20.0,292.5,2.5,208.5,84.0,14.5,7.5,3.5,2.5,13.5,58.5,6.5,402.29999999999995
2018.0,3.0,0.0,3.0,16.0,27.0,173.0,8.666666666666666,156.66666666666666,69.33333333333333,103.66666666666667,2.0,6.0,1.3333333333333333,10.0,3.0,1.0,2.0,12.333333333333334,32.666666666666664,122.0,6.0,40.0,82.0,5.0,26.666666666666668,16.0,173.0,8.333333333333334,69.33333333333333,103.66666666666667,2.6666666666666665,2.0,1.0,32.333333333333336,20.0,243.66666666666666,1.6666666666666667,154.33333333333334,89.33333333333333,16.666666666666668,7.666666666666667,3.0,2.6666666666666665,13.333333333333334,53.666666666666664,7.666666666666667,315.63333333333327
2018.0,4.0,1.0,4.0,19.5,31.0,215.75,10.5,222.75,95.75,120.0,2.25,6.0,1.75,10.75,3.0,1.5,2.25,15.775,30.0,109.0,5.25,39.75,69.25,4.25,30.5,19.5,215.75,10.25,95.75,120.0,2.5,2.25,0.75,37.5,24.0,289.0,1.5,182.75,106.25,18.25,5.75,3.75,3.0,12.5,57.0,7.25,357.125
2018.0,5.0,0.0,5.0,18.4,30.0,198.4,10.0,214.2,89.2,109.2,2.0,6.0,1.8,11.0,3.2,1.8,2.2,14.62,29.0,107.2,5.4,40.6,66.6,3.6,29.4,18.4,198.4,9.8,89.2,109.2,2.0,2.0,0.8,33.6,21.2,246.4,1.2,151.2,95.2,16.8,4.6,3.0,2.6,10.2,55.8,7.2,317.74
2018.0,6.0,1.0,6.0,17.0,27.5,184.83333333333334,9.166666666666666,207.66666666666666,86.5,98.33333333333333,1.6666666666666667,5.666666666666667,3.3333333333333335,11.333333333333334,4.5,1.5,2.1666666666666665,16.349999999999998,26.5,98.5,4.666666666666667,40.166666666666664,58.333333333333336,3.0,26.833333333333332,17.0,184.83333333333334,9.0,86.5,98.33333333333333,1.6666666666666667,1.6666666666666667,0.8333333333333334,34.666666666666664,22.333333333333332,251.16666666666666,1.1666666666666667,159.0,92.16666666666667,16.833333333333332,4.5,2.6666666666666665,2.1666666666666665,9.333333333333334,57.5,6.666666666666667,332.7166666666667
2018.0,7.0,0.0,7.0,18.0,28.142857142857142,192.28571428571428,10.142857142857142,199.28571428571428,88.42857142857143,103.85714285714286,1.8571428571428572,5.142857142857143,3.142857142857143,10.142857142857142,4.0,1.4285714285714286,2.4285714285714284,17.614285714285714,27.428571428571427,107.85714285714286,5.0,48.42857142857143,59.42857142857143,3.857142857142857,27.571428571428573,18.0,192.28571428571428,10.0,88.42857142857143,103.85714285714286,1.8571428571428572,1.8571428571428572,0.7142857142857143,33.57142857142857,22.0,259.57142857142856,1.2857142857142858,160.0,99.57142857142857,18.428571428571427,4.142857142857143,2.4285714285714284,2.142857142857143,8.857142857142858,54.285714285714285,6.428571428571429,317.08571428571435
2018.0,8.0,0.0,7.0,18.0,28.142857142857142,192.28571428571428,10.142857142857142,199.28571428571428,88.42857142857143,103.85714285714286,1.8571428571428572,5.142857142857143,3.142857142857143,10.142857142857142,4.0,1.4285714285714286,2.4285714285714284,17.614285714285714,27.428571428571427,107.85714285714286,5.0,48.42857142857143,59.42857142857143,3.857142857142857,27.571428571428573,18.0,192.28571428571428,10.0,88.42857142857143,103.85714285714286,1.8571428571428572,1.8571428571428572,0.7142857142857143,33.57142857142857,22.0,259.57142857142856,1.2857142857142858,160.0,99.57142857142857,18.428571428571427,4.142857142857143,2.4285714285714284,2.142857142857143,8.857142857142858,54.285714285714285,6.428571428571429,317.08571428571435
2018.0,9.0,0.0,8.0,18.375,28.25,198.25,10.25,201.375,92.0,106.25,1.875,4.875,3.25,9.375,5.0,1.375,2.375,16.9125,28.5,110.0,5.75,51.625,58.375,3.875,27.5,18.375,198.25,10.125,92.0,106.25,1.75,1.875,0.75,33.375,21.875,257.5,1.375,153.375,104.125,17.625,4.75,2.375,2.5,9.75,53.625,6.125,304.62500000000006
2018.0,10.0,1.0,9.0,18.22222222222222,27.88888888888889,203.88888888888889,10.333333333333334,210.11111111111111,99.88888888888889,104.0,1.6666666666666667,5.111111111111111,3.111111111111111,9.555555555555555,4.666666666666667,1.2222222222222223,2.2222222222222223,15.144444444444446,29.333333333333332,114.44444444444444,6.333333333333333,59.0,55.44444444444444,3.5555555555555554,27.11111111111111,18.22222222222222,203.88888888888889,10.222222222222221,99.88888888888889,104.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,34.44444444444444,22.0,258.22222222222223,1.2222222222222223,151.88888888888889,106.33333333333333,19.555555555555557,4.444444444444445,2.3333333333333335,2.5555555555555554,9.555555555555555,53.0,6.0,315.6888888888889
