Year,Week,Home,Games Played,avg.Cmp,avg.Att,avg.Yds,avg.1D,avg.IAY,avg.CAY,avg.YAC,avg.Drops,avg.BadTh,avg.Sk,avg.Bltz,avg.Hrry,avg.Hits,avg.Scrm,avg.ScrambleYds,avg.Att.1,avg.Yds.1,avg.1D.1,avg.YBC,avg.YAC.1,avg.BrkTkl,avg.Tgt,avg.Rec,avg.Yds.2,avg.1D.2,avg.YBC.1,avg.YAC.2,avg.BrkTkl.1,avg.Drop,avg.Int,avg.Tgt.1,avg.Cmp.1,avg.Yds.3,avg.TD,avg.Air,avg.YAC.3,avg.Bltz.1,avg.Hrry.1,avg.QBKD,avg.Sk.1,avg.Prss,avg.Comb,avg.MTkl,avg.total.DADOT
2018.0,1.0,1.0,1.0,34.0,51.0,424.0,23.0,483.0,175.0,249.0,5.0,8.0,1.0,9.0,6.0,5.0,0.0,0.0,22.0,123.0,7.0,65.0,58.0,6.0,50.0,34.0,424.0,23.0,175.0,249.0,8.0,5.0,0.0,24.0,14.0,284.0,2.0,180.0,104.0,8.0,4.0,6.0,1.0,11.0,46.0,8.0,373.8
2018.0,2.0,0.0,2.0,28.5,39.0,340.0,19.5,292.0,137.0,203.0,2.5,5.5,1.5,8.0,4.5,4.0,0.5,3.5,24.0,116.0,6.0,48.5,67.5,4.5,38.5,28.5,340.0,19.5,137.0,203.0,6.0,2.5,1.0,32.0,18.0,303.5,2.0,197.5,106.0,15.0,6.0,4.0,3.0,13.5,48.5,9.0,416.6
2018.0,3.0,0.0,3.0,25.0,36.0,302.0,15.333333333333334,286.6666666666667,137.0,165.0,2.3333333333333335,5.666666666666667,1.3333333333333333,8.0,5.666666666666667,3.6666666666666665,0.3333333333333333,2.3333333333333335,22.666666666666668,124.33333333333333,6.333333333333333,53.666666666666664,70.66666666666667,3.6666666666666665,35.666666666666664,25.0,302.0,16.0,137.0,165.0,4.666666666666667,2.3333333333333335,1.0,32.666666666666664,21.333333333333332,316.6666666666667,2.3333333333333335,193.0,123.66666666666667,12.333333333333334,4.0,3.3333333333333335,2.3333333333333335,10.0,52.0,9.0,351.36666666666673
2018.0,4.0,1.0,4.0,25.0,36.75,289.0,15.0,280.25,137.5,151.5,2.0,6.0,1.25,7.75,4.25,3.0,0.25,1.75,23.75,124.75,6.25,49.5,75.25,3.75,36.25,25.0,289.0,15.5,137.5,151.5,3.75,2.0,1.0,34.5,22.5,320.75,2.25,184.0,136.75,11.75,3.75,4.0,2.0,10.0,50.75,8.0,324.175
2018.0,5.0,1.0,5.0,24.4,34.8,299.0,14.6,261.2,139.0,160.0,1.6,5.0,1.2,7.2,3.4,2.6,0.2,1.4,25.2,115.6,5.8,47.0,68.6,3.4,34.2,24.4,299.0,15.0,139.0,160.0,3.0,1.6,1.0,34.4,23.4,308.6,2.0,179.2,129.4,11.4,3.6,3.6,2.2,9.6,49.2,8.0,307.08000000000004
2018.0,6.0,0.0,6.0,22.333333333333332,32.5,285.0,13.333333333333334,256.8333333333333,140.33333333333334,144.66666666666666,1.5,4.833333333333333,1.1666666666666667,7.5,3.3333333333333335,2.6666666666666665,0.16666666666666666,1.1666666666666667,27.0,137.33333333333334,7.333333333333333,57.0,80.33333333333333,4.0,32.0,22.333333333333332,285.0,13.666666666666666,140.33333333333334,144.66666666666666,2.5,1.5,1.1666666666666667,37.333333333333336,23.666666666666668,300.6666666666667,1.8333333333333333,177.0,123.66666666666667,11.833333333333334,4.333333333333333,3.3333333333333335,2.6666666666666665,10.833333333333334,51.333333333333336,7.833333333333333,346.8500000000001
2018.0,7.0,1.0,7.0,21.857142857142858,31.571428571428573,288.0,13.142857142857142,251.42857142857142,144.0,144.0,1.4285714285714286,4.571428571428571,1.2857142857142858,8.142857142857142,3.142857142857143,2.4285714285714284,0.14285714285714285,1.0,25.428571428571427,124.42857142857143,6.571428571428571,51.285714285714285,73.14285714285714,3.7142857142857144,31.0,21.857142857142858,288.0,13.428571428571429,144.0,144.0,2.4285714285714284,1.4285714285714286,1.1428571428571428,36.42857142857143,23.714285714285715,290.2857142857143,1.7142857142857142,166.71428571428572,123.57142857142857,10.714285714285714,4.0,3.0,2.5714285714285716,10.0,51.714285714285715,8.428571428571429,319.35714285714295
2018.0,8.0,1.0,7.0,21.857142857142858,31.571428571428573,288.0,13.142857142857142,251.42857142857142,144.0,144.0,1.4285714285714286,4.571428571428571,1.2857142857142858,8.142857142857142,3.142857142857143,2.4285714285714284,0.14285714285714285,1.0,25.428571428571427,124.42857142857143,6.571428571428571,51.285714285714285,73.14285714285714,3.7142857142857144,31.0,21.857142857142858,288.0,13.428571428571429,144.0,144.0,2.4285714285714284,1.4285714285714286,1.1428571428571428,36.42857142857143,23.714285714285715,290.2857142857143,1.7142857142857142,166.71428571428572,123.57142857142857,10.714285714285714,4.0,3.0,2.5714285714285716,10.0,51.714285714285715,8.428571428571429,319.35714285714295
2018.0,9.0,0.0,8.0,20.75,30.875,280.5,12.875,256.0,142.875,137.625,1.375,4.375,1.375,7.5,2.875,2.5,0.125,0.875,25.0,128.875,6.5,58.0,70.875,3.375,30.375,20.75,280.5,13.125,142.875,137.625,2.125,1.375,1.125,36.875,24.25,284.0,1.875,160.375,123.625,11.0,3.875,3.0,2.75,10.0,54.875,8.875,313.31250000000006
2018.0,10.0,0.0,9.0,20.444444444444443,30.333333333333332,274.1111111111111,12.333333333333334,253.44444444444446,138.44444444444446,135.66666666666666,1.3333333333333333,4.222222222222222,1.3333333333333333,7.444444444444445,2.888888888888889,2.6666666666666665,0.2222222222222222,0.8888888888888888,25.11111111111111,127.11111111111111,6.555555555555555,60.888888888888886,66.22222222222223,3.4444444444444446,29.88888888888889,20.444444444444443,274.1111111111111,12.555555555555555,138.44444444444446,135.66666666666666,2.111111111111111,1.3333333333333333,1.0,37.0,24.333333333333332,280.8888888888889,1.6666666666666667,158.88888888888889,122.0,11.0,4.0,2.888888888888889,2.888888888888889,10.333333333333334,55.666666666666664,8.555555555555555,304.4444444444445
2018.0,11.0,1.0,10.0,21.2,31.6,286.8,12.9,261.4,142.5,144.3,1.4,4.3,1.5,8.5,2.7,2.7,0.2,0.8,25.2,123.9,6.4,58.7,65.2,3.1,31.2,21.2,286.8,13.1,142.5,144.3,2.3,1.4,0.9,36.4,23.9,276.3,1.5,151.4,124.9,10.4,3.6,2.9,2.6,9.6,54.0,8.3,288.83000000000004
2018.0,12.0,1.0,11.0,21.818181818181817,31.636363636363637,284.27272727272725,13.272727272727273,249.72727272727272,140.1818181818182,144.0909090909091,1.2727272727272727,4.0,1.7272727272727273,8.636363636363637,2.6363636363636362,2.727272727272727,0.36363636363636365,1.8181818181818181,25.636363636363637,128.8181818181818,6.818181818181818,60.27272727272727,68.54545454545455,3.090909090909091,31.181818181818183,21.818181818181817,284.27272727272725,13.454545454545455,140.1818181818182,144.0909090909091,2.1818181818181817,1.2727272727272727,0.9090909090909091,34.90909090909091,23.0,261.72727272727275,1.4545454545454546,140.0909090909091,121.63636363636364,9.727272727272727,3.4545454545454546,2.6363636363636362,2.5454545454545454,9.090909090909092,52.45454545454545,7.909090909090909,272.96363636363645
2018.0,13.0,0.0,12.0,22.166666666666668,32.0,285.5,13.583333333333334,249.0,142.5,143.0,1.4166666666666667,3.9166666666666665,1.75,9.333333333333334,2.8333333333333335,3.0833333333333335,0.3333333333333333,1.6666666666666667,25.333333333333332,125.16666666666667,6.583333333333333,59.0,66.16666666666667,2.9166666666666665,31.583333333333332,22.166666666666668,285.5,13.75,142.5,143.0,2.0833333333333335,1.4166666666666667,0.9166666666666666,36.333333333333336,24.0,273.0,1.5833333333333333,152.16666666666666,120.83333333333333,9.083333333333334,3.4166666666666665,2.5,2.4166666666666665,8.75,52.5,7.416666666666667,292.41666666666674
2018.0,14.0,1.0,13.0,21.923076923076923,31.76923076923077,280.46153846153845,13.307692307692308,247.84615384615384,140.46153846153845,140.0,1.4615384615384615,3.769230769230769,1.7692307692307692,8.923076923076923,2.769230769230769,2.8461538461538463,0.38461538461538464,1.9230769230769231,25.307692307692307,122.07692307692308,6.538461538461538,57.92307692307692,64.15384615384616,2.769230769230769,31.384615384615383,21.923076923076923,280.46153846153845,13.461538461538462,140.46153846153845,140.0,2.0,1.4615384615384615,0.8461538461538461,36.0,23.923076923076923,269.38461538461536,1.5384615384615385,150.15384615384616,119.23076923076923,9.307692307692308,3.230769230769231,2.3846153846153846,2.4615384615384617,8.461538461538462,52.84615384615385,7.3076923076923075,287.86153846153854
2018.0,15.0,0.0,14.0,22.214285714285715,32.214285714285715,282.7857142857143,13.642857142857142,253.28571428571428,144.71428571428572,138.07142857142858,1.4285714285714286,3.7857142857142856,2.0,8.714285714285714,3.142857142857143,3.0714285714285716,0.35714285714285715,1.7857142857142858,25.214285714285715,121.85714285714286,6.571428571428571,58.357142857142854,63.5,2.7142857142857144,31.857142857142858,22.214285714285715,282.7857142857143,13.785714285714286,144.71428571428572,138.07142857142858,2.0,1.4285714285714286,0.7857142857142857,36.357142857142854,24.142857142857142,270.7857142857143,1.5714285714285714,150.0,120.78571428571429,8.928571428571429,3.5714285714285716,2.2857142857142856,2.4285714285714284,8.714285714285714,52.214285714285715,7.0,289.4428571428572
2018.0,16.0,1.0,15.0,22.266666666666666,32.53333333333333,276.0,13.4,251.2,139.4,136.6,1.4,3.933333333333333,2.1333333333333333,9.333333333333334,3.066666666666667,3.066666666666667,0.4,1.7333333333333334,24.6,117.13333333333334,6.266666666666667,55.86666666666667,61.266666666666666,2.6,32.13333333333333,22.266666666666666,276.0,13.533333333333333,139.4,136.6,2.0,1.4,0.7333333333333333,35.53333333333333,23.4,267.6666666666667,1.5333333333333334,146.86666666666667,120.8,9.0,3.6,2.2,2.466666666666667,8.733333333333333,52.333333333333336,7.0,286.2200000000001
2018.0,17.0,0.0,16.0,21.75,32.0,269.75,13.1875,247.375,136.8125,132.9375,1.4375,4.0,2.0,9.5,2.9375,3.0,0.375,1.625,24.9375,117.0625,6.1875,54.625,62.4375,2.5,31.625,21.75,269.75,13.3125,136.8125,132.9375,1.9375,1.4375,0.75,36.5625,24.0625,273.75,1.5,152.6875,121.0625,9.5625,3.8125,2.125,2.375,8.75,53.25,7.0,295.55000000000007
2018.0,18.0,0.0,17.0,21.764705882352942,32.0,263.29411764705884,12.882352941176471,244.2941176470588,132.88235294117646,130.41176470588235,1.411764705882353,4.0,1.9411764705882353,9.764705882352942,2.9411764705882355,3.235294117647059,0.47058823529411764,2.4705882352941178,25.41176470588235,115.41176470588235,6.0,54.0,61.411764705882355,2.3529411764705883,31.470588235294116,21.764705882352942,263.29411764705884,13.0,132.88235294117646,130.41176470588235,1.8823529411764706,1.411764705882353,0.7647058823529411,36.1764705882353,23.529411764705884,269.7647058823529,1.5294117647058822,150.0,119.76470588235294,9.235294117647058,4.0588235294117645,2.176470588235294,2.6470588235294117,9.294117647058824,53.11764705882353,6.823529411764706,295.829411764706
2018.0,19.0,0.0,18.0,21.944444444444443,33.05555555555556,267.05555555555554,13.055555555555555,262.77777777777777,136.83333333333334,130.22222222222223,1.4444444444444444,4.444444444444445,1.9444444444444444,9.777777777777779,3.111111111111111,3.2777777777777777,0.4444444444444444,2.3333333333333335,24.555555555555557,110.05555555555556,5.777777777777778,51.5,58.55555555555556,2.2222222222222223,32.333333333333336,21.944444444444443,267.05555555555554,13.166666666666666,136.83333333333334,130.22222222222223,1.7777777777777777,1.4444444444444444,0.7222222222222222,36.94444444444444,24.444444444444443,278.6666666666667,1.5,152.05555555555554,126.61111111111111,9.0,3.888888888888889,2.1666666666666665,2.5,8.944444444444445,54.0,6.944444444444445,292.8111111111112
2018.0,20.0,0.0,18.0,21.944444444444443,33.05555555555556,267.05555555555554,13.055555555555555,262.77777777777777,136.83333333333334,130.22222222222223,1.4444444444444444,4.444444444444445,1.9444444444444444,9.777777777777779,3.111111111111111,3.2777777777777777,0.4444444444444444,2.3333333333333335,24.555555555555557,110.05555555555556,5.777777777777778,51.5,58.55555555555556,2.2222222222222223,32.333333333333336,21.944444444444443,267.05555555555554,13.166666666666666,136.83333333333334,130.22222222222223,1.7777777777777777,1.4444444444444444,0.7222222222222222,36.94444444444444,24.444444444444443,278.6666666666667,1.5,152.05555555555554,126.61111111111111,9.0,3.888888888888889,2.1666666666666665,2.5,8.944444444444445,54.0,6.944444444444445,292.8111111111112
2018.0,21.0,0.0,18.0,21.944444444444443,33.05555555555556,267.05555555555554,13.055555555555555,262.77777777777777,136.83333333333334,130.22222222222223,1.4444444444444444,4.444444444444445,1.9444444444444444,9.777777777777779,3.111111111111111,3.2777777777777777,0.4444444444444444,2.3333333333333335,24.555555555555557,110.05555555555556,5.777777777777778,51.5,58.55555555555556,2.2222222222222223,32.333333333333336,21.944444444444443,267.05555555555554,13.166666666666666,136.83333333333334,130.22222222222223,1.7777777777777777,1.4444444444444444,0.7222222222222222,36.94444444444444,24.444444444444443,278.6666666666667,1.5,152.05555555555554,126.61111111111111,9.0,3.888888888888889,2.1666666666666665,2.5,8.944444444444445,54.0,6.944444444444445,292.8111111111112
2019.0,1.0,1.0,1.0,25.0,34.0,333.0,14.0,234.0,147.0,186.0,1.0,5.0,4.0,12.0,4.0,4.0,1.0,6.0,21.0,125.0,9.0,68.0,57.0,1.0,34.0,25.0,333.0,14.0,156.0,177.0,1.0,1.0,0.0,29.0,23.0,213.0,3.0,115.0,98.0,3.0,0.0,3.0,2.0,5.0,60.0,4.0,181.2
